"","year","county","pct_lbw","pct_lbw_aian","pct_lbw_asian","pct_lbw_biracial","pct_lbw_black","pct_lbw_hispanic","pct_lbw_nhopi","pct_lbw_white","tbr","tbr_aian","tbr_asian","tbr_biracial","tbr_black","tbr_hispanic","tbr_nhopi","tbr_white","num_hs_complete","pop_25plus","pct_hs_complete","num_some_college","pop_25_44","pct_some_college","pct_child_poverty","pct_child_poverty_aian","pct_child_poverty_asian","pct_child_poverty_black","pct_child_poverty_hispanic","pct_child_poverty_white","year_factor","county_factor","racial_data_available"
"634",2023,"Cleburne",8,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,8770,10559,83,1750,3552,49,22,NA,NA,NA,49,17,"2023","Cleburne","Full (5 groups)"
"635",2023,"Coffee",9,NA,NA,NA,15,7,NA,7,26,NA,NA,NA,32,64,NA,20,31229,36163,86,8538,13537,63,24,41,NA,53,48,11,"2023","Coffee","Full (5 groups)"
"636",2023,"Colbert",11,NA,NA,NA,16,8,NA,10,30,NA,NA,NA,22,46,NA,31,35057,40390,87,7729,13705,56,24,NA,NA,54,29,14,"2023","Colbert","Full (5 groups)"
"637",2023,"Conecuh",14,NA,NA,NA,18,NA,NA,10,31,NA,NA,NA,30,NA,NA,34,7588,8665,88,1222,2735,45,34,NA,NA,25,NA,20,"2023","Conecuh","Full (5 groups)"
"638",2023,"Coosa",15,NA,NA,NA,23,NA,NA,11,33,NA,NA,NA,28,NA,NA,36,6948,8165,85,1040,2258,46,30,NA,NA,49,NA,6,"2023","Coosa","Full (5 groups)"
"639",2023,"Covington",11,NA,NA,NA,18,NA,NA,10,40,NA,NA,NA,33,NA,NA,41,22506,26421,85,4135,8368,49,28,NA,66,35,32,24,"2023","Covington","Full (5 groups)"
"640",2023,"Crenshaw",11,NA,NA,NA,16,NA,NA,9,32,NA,NA,NA,36,NA,NA,30,7539,9281,81,1437,3123,46,29,NA,NA,15,10,12,"2023","Crenshaw","Full (5 groups)"
"641",2023,"Cullman",9,NA,NA,NA,NA,5,NA,9,37,NA,NA,NA,23,42,NA,37,51003,60563,84,12250,21176,58,18,NA,NA,2,24,14,"2023","Cullman","Full (5 groups)"
"642",2023,"Dale",8,NA,12,NA,13,10,NA,6,32,NA,NA,NA,39,33,NA,30,28513,33606,85,7475,12842,58,23,NA,NA,49,17,21,"2023","Dale","Full (5 groups)"
"643",2023,"Dallas",14,NA,NA,NA,15,NA,NA,10,35,NA,NA,NA,38,NA,NA,26,22610,26319,86,4824,8850,55,45,NA,NA,44,NA,14,"2023","Dallas","Full (5 groups)"
"644",2023,"DeKalb",8,NA,NA,NA,NA,7,NA,9,35,NA,NA,NA,36,51,NA,30,37764,48286,78,8422,17259,49,29,75,NA,13,57,22,"2023","DeKalb","Full (5 groups)"
"645",2023,"Elmore",9,NA,NA,NA,16,8,NA,7,24,NA,NA,NA,30,28,NA,22,52913,60372,88,12936,23333,55,17,NA,NA,20,22,11,"2023","Elmore","Full (5 groups)"
"646",2023,"Escambia",10,10,NA,NA,15,14,NA,7,42,47,NA,NA,39,58,NA,42,21019,25716,82,3680,9645,38,30,17,NA,57,22,24,"2023","Escambia","Full (5 groups)"
"647",2023,"Etowah",9,NA,NA,NA,14,7,NA,8,38,NA,NA,NA,44,64,NA,35,62544,72558,86,14023,24880,56,25,73,NA,41,51,17,"2023","Etowah","Full (5 groups)"
"648",2023,"Fayette",10,NA,NA,NA,21,NA,NA,8,36,NA,NA,NA,26,NA,NA,38,9547,11498,83,1618,3574,45,27,NA,NA,66,NA,26,"2023","Fayette","Full (5 groups)"
"649",2023,"Franklin",10,NA,NA,NA,NA,8,NA,11,44,NA,NA,NA,NA,59,NA,41,16988,21369,79,3089,7916,39,25,NA,NA,46,36,25,"2023","Franklin","Full (5 groups)"
"650",2023,"Geneva",8,NA,NA,NA,18,NA,NA,7,40,NA,NA,NA,40,39,NA,41,15520,18814,82,2769,5978,46,29,NA,NA,52,51,27,"2023","Geneva","Full (5 groups)"
"651",2023,"Greene",16,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,4673,5534,84,973,1716,57,52,NA,NA,65,NA,19,"2023","Greene","Full (5 groups)"
"652",2023,"Hale",12,NA,NA,NA,16,NA,NA,5,34,NA,NA,NA,37,NA,NA,31,8200,10090,81,1671,3424,49,33,NA,NA,55,NA,13,"2023","Hale","Full (5 groups)"
"653",2023,"Henry",11,NA,NA,NA,19,NA,NA,8,28,NA,NA,NA,37,NA,NA,25,9922,12202,81,1717,3697,46,25,NA,NA,60,23,8,"2023","Henry","Full (5 groups)"
"654",2023,"Houston",11,NA,8,NA,17,6,NA,7,33,NA,NA,NA,50,47,NA,24,64553,73559,88,15968,26904,59,27,NA,7,46,33,12,"2023","Houston","Full (5 groups)"
"655",2023,"Jackson",9,NA,NA,NA,17,7,NA,9,31,NA,NA,NA,26,58,NA,30,31082,37709,82,6079,12452,49,27,2,NA,10,80,23,"2023","Jackson","Full (5 groups)"
"656",2023,"Jefferson",11,NA,11,NA,16,7,NA,8,25,NA,NA,NA,35,62,NA,12,417430,458909,91,126468,182880,69,24,53,6,35,40,7,"2023","Jefferson","Full (5 groups)"
"657",2023,"Lamar",9,NA,NA,NA,12,NA,NA,8,37,NA,NA,NA,40,NA,NA,38,8203,9948,82,1495,3094,48,25,NA,NA,78,NA,14,"2023","Lamar","Full (5 groups)"
"658",2023,"Lauderdale",10,NA,NA,NA,17,7,NA,9,20,NA,NA,NA,21,45,NA,19,57069,64344,89,12168,21477,57,23,NA,NA,38,10,13,"2023","Lauderdale","Full (5 groups)"
"659",2023,"Lawrence",9,NA,NA,NA,14,NA,NA,8,35,NA,NA,NA,29,44,NA,40,19421,23333,83,4032,7666,53,23,NA,NA,34,18,24,"2023","Lawrence","Full (5 groups)"
"660",2023,"Lee",9,NA,8,NA,15,8,NA,7,15,NA,NA,NA,25,42,NA,10,96358,105453,91,34097,45255,75,18,NA,12,42,25,12,"2023","Lee","Full (5 groups)"
"661",2023,"Limestone",9,NA,9,NA,13,7,NA,9,22,NA,NA,NA,15,48,NA,21,61446,71019,87,17930,27495,65,12,15,NA,26,39,11,"2023","Limestone","Full (5 groups)"
"662",2023,"Lowndes",15,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,6077,7171,85,1034,2376,44,43,NA,NA,39,NA,6,"2023","Lowndes","Full (5 groups)"
"663",2023,"Macon",13,NA,NA,NA,15,NA,NA,10,21,NA,NA,NA,21,NA,NA,31,10472,12539,84,2073,3792,55,43,NA,NA,38,NA,13,"2023","Macon","Full (5 groups)"
"664",2023,"Madison",10,NA,8,NA,16,9,NA,8,18,NA,NA,NA,25,39,NA,13,241575,262659,92,76671,101097,76,14,11,3,31,31,6,"2023","Madison","Full (5 groups)"
"665",2023,"Marengo",12,NA,NA,NA,15,NA,NA,7,25,NA,NA,NA,30,NA,NA,18,11294,13044,87,2013,3971,51,34,NA,NA,51,NA,1,"2023","Marengo","Full (5 groups)"
"666",2023,"Marion",9,NA,NA,NA,16,12,NA,9,39,NA,NA,NA,49,NA,NA,39,17084,21005,81,3744,6558,57,25,NA,NA,NA,32,22,"2023","Marion","Full (5 groups)"
"667",2023,"Marshall",8,NA,NA,NA,12,8,NA,8,45,NA,NA,NA,34,93,NA,34,54083,64758,84,12524,23302,54,22,72,14,49,52,19,"2023","Marshall","Full (5 groups)"
"668",2023,"Mobile",12,16,10,NA,16,9,NA,9,31,27,10,NA,42,25,NA,24,246253,280280,88,62530,107585,58,25,4,38,40,31,14,"2023","Mobile","Full (5 groups)"
"669",2023,"Monroe",12,NA,NA,NA,14,NA,NA,10,34,NA,NA,NA,39,NA,NA,30,11427,13867,82,1529,4140,37,33,NA,NA,41,NA,14,"2023","Monroe","Full (5 groups)"
"670",2023,"Montgomery",13,NA,10,NA,16,7,NA,7,35,NA,NA,NA,41,118,NA,13,133801,152516,88,39310,61681,64,34,NA,11,41,48,4,"2023","Montgomery","Full (5 groups)"
"671",2023,"Morgan",9,NA,13,NA,15,7,NA,8,35,NA,NA,NA,48,67,NA,28,71785,84768,85,16753,30012,56,17,NA,NA,41,36,10,"2023","Morgan","Full (5 groups)"
"672",2023,"Perry",14,NA,NA,NA,16,NA,NA,8,22,NA,NA,NA,NA,NA,NA,NA,4372,5560,79,638,1737,37,50,NA,NA,77,NA,9,"2023","Perry","Full (5 groups)"
"673",2023,"Pickens",13,NA,NA,NA,18,NA,NA,9,32,NA,NA,NA,40,NA,NA,24,11608,13940,83,2169,4927,44,30,NA,NA,55,NA,21,"2023","Pickens","Full (5 groups)"
"674",2023,"Pike",11,NA,NA,NA,15,NA,NA,7,17,NA,NA,NA,27,NA,NA,11,16934,19399,87,4265,7118,60,30,NA,NA,46,35,10,"2023","Pike","Full (5 groups)"
"675",2023,"Randolph",9,NA,NA,NA,17,NA,NA,7,38,NA,NA,NA,30,51,NA,41,12370,15409,80,2273,4696,48,30,NA,NA,32,57,19,"2023","Randolph","Full (5 groups)"
"676",2023,"Russell",11,NA,NA,NA,15,7,NA,8,33,NA,NA,NA,29,35,NA,40,34002,39883,85,10277,16144,64,31,NA,49,44,52,16,"2023","Russell","Full (5 groups)"
"677",2023,"St. Clair",9,NA,NA,NA,17,8,NA,8,28,NA,NA,NA,21,21,NA,29,54561,63434,86,13340,23565,57,17,NA,NA,25,51,12,"2023","St. Clair","Full (5 groups)"
"678",2023,"Shelby",8,NA,9,NA,13,7,NA,7,12,NA,NA,NA,11,38,NA,10,141440,151072,94,44600,56907,78,9,NA,2,9,20,6,"2023","Shelby","Full (5 groups)"
"679",2023,"Sumter",14,NA,NA,NA,16,NA,NA,6,23,NA,NA,NA,NA,NA,NA,NA,6734,7716,87,1463,2411,61,48,NA,NA,56,NA,25,"2023","Sumter","Full (5 groups)"
"680",2023,"Talladega",11,NA,NA,NA,16,8,NA,9,29,NA,NA,NA,27,24,NA,32,47550,57363,83,10573,20226,52,27,NA,NA,41,43,17,"2023","Talladega","Full (5 groups)"
"681",2023,"Tallapoosa",14,NA,NA,NA,24,NA,NA,9,35,NA,NA,NA,42,NA,NA,33,24028,29460,82,4404,8787,50,28,NA,NA,56,42,10,"2023","Tallapoosa","Full (5 groups)"
"682",2023,"Tuscaloosa",11,NA,10,NA,17,7,NA,7,20,NA,NA,NA,31,87,NA,11,126037,140600,90,38155,59704,64,18,NA,15,35,8,8,"2023","Tuscaloosa","Full (5 groups)"
"683",2023,"Walker",11,NA,NA,NA,22,6,NA,10,42,NA,NA,NA,30,123,NA,41,37329,45362,82,8619,15127,57,28,NA,NA,40,60,17,"2023","Walker","Full (5 groups)"
"684",2023,"Washington",12,19,NA,NA,15,NA,NA,10,31,33,NA,NA,38,NA,NA,28,9333,10831,86,1635,3178,51,31,NA,NA,44,NA,18,"2023","Washington","Full (5 groups)"
"685",2023,"Wilcox",14,NA,NA,NA,16,NA,NA,7,43,NA,NA,NA,46,NA,NA,33,5669,7154,79,1054,2341,45,49,NA,NA,54,NA,2,"2023","Wilcox","Full (5 groups)"
"686",2023,"Winston",10,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,13496,17016,79,2450,5057,48,27,NA,NA,NA,8,33,"2023","Winston","Full (5 groups)"
"687",2024,"State Total",10,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,3007340,3428520,88,779337,1265072,62,22,NA,NA,NA,NA,NA,"2024","State Total","Extended (7 groups)"
"688",2024,"Autauga",10,NA,NA,NA,16,6,NA,8,21,NA,NA,NA,25,NA,NA,21,36331,40188,90,9846,15349,64,16,NA,NA,26,17,9,"2024","Autauga","Extended (7 groups)"
"689",2024,"Baldwin",8,NA,12,8,14,8,NA,7,20,NA,NA,31,28,48,NA,17,152991,167022,92,35407,53908,66,16,NA,8,33,38,7,"2024","Baldwin","Extended (7 groups)"
"690",2024,"Barbour",12,NA,NA,NA,17,8,NA,6,37,NA,NA,NA,36,101,NA,28,13520,17675,76,2617,6469,40,38,NA,NA,50,69,4,"2024","Barbour","Extended (7 groups)"
"691",2024,"Bibb",10,NA,NA,NA,17,NA,NA,8,32,NA,NA,NA,29,NA,NA,32,12559,15925,79,2464,6319,39,26,NA,NA,66,35,27,"2024","Bibb","Extended (7 groups)"
"692",2024,"Blount",8,NA,NA,NA,NA,7,NA,8,25,NA,NA,NA,NA,26,NA,25,33370,40817,82,7352,14145,52,16,25,NA,17,46,12,"2024","Blount","Extended (7 groups)"
"693",2024,"Bullock",15,NA,NA,NA,19,7,NA,NA,37,NA,NA,NA,39,61,NA,NA,5251,7156,73,866,2646,33,39,NA,NA,50,60,6,"2024","Bullock","Extended (7 groups)"
"694",2024,"Butler",13,NA,NA,NA,17,NA,NA,9,35,NA,NA,NA,36,NA,NA,33,11620,13266,88,1769,4516,39,33,NA,NA,48,28,14,"2024","Butler","Extended (7 groups)"
"695",2024,"Calhoun",10,NA,NA,9,15,6,NA,8,26,NA,NA,45,22,39,NA,26,67148,78931,85,15618,28632,55,26,NA,NA,36,48,15,"2024","Calhoun","Extended (7 groups)"
"696",2024,"Chambers",13,NA,NA,NA,18,10,NA,11,30,NA,NA,NA,27,99,NA,29,20619,24706,83,4282,8261,52,31,NA,NA,38,72,17,"2024","Chambers","Extended (7 groups)"
"697",2024,"Cherokee",7,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,43,NA,NA,30,15175,18523,82,2838,5311,53,23,NA,NA,52,51,13,"2024","Cherokee","Extended (7 groups)"
"698",2024,"Chilton",9,NA,NA,NA,15,7,NA,8,39,NA,NA,65,28,61,NA,37,25149,30609,82,5129,11232,46,22,NA,NA,22,30,14,"2024","Chilton","Extended (7 groups)"
"699",2024,"Choctaw",11,NA,NA,NA,16,NA,NA,8,30,NA,NA,NA,31,NA,NA,30,7458,9052,82,1253,2468,51,31,NA,NA,47,NA,20,"2024","Choctaw","Extended (7 groups)"
"700",2024,"Clarke",13,NA,NA,NA,17,NA,NA,9,30,NA,NA,NA,38,NA,NA,22,13035,16015,81,2074,5166,40,33,NA,NA,41,NA,19,"2024","Clarke","Extended (7 groups)"
"701",2024,"Clay",9,NA,NA,NA,13,NA,NA,8,33,NA,NA,NA,29,NA,NA,32,8378,10053,83,1434,3042,47,25,NA,NA,63,9,13,"2024","Clay","Extended (7 groups)"
"702",2024,"Cleburne",8,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,8775,10630,83,1547,3578,43,22,NA,NA,NA,48,17,"2024","Cleburne","Extended (7 groups)"
"703",2024,"Coffee",8,NA,13,10,14,7,NA,7,28,NA,NA,46,32,71,NA,19,31665,36556,87,8558,13710,62,23,47,NA,60,48,9,"2024","Coffee","Extended (7 groups)"
"704",2024,"Colbert",10,NA,NA,11,16,8,NA,9,27,NA,NA,37,23,43,NA,26,35274,40835,86,7705,13875,56,27,NA,NA,57,49,16,"2024","Colbert","Extended (7 groups)"
"705",2024,"Conecuh",14,NA,NA,NA,19,NA,NA,9,29,NA,NA,NA,28,NA,NA,30,7496,8382,89,1181,2524,47,44,NA,NA,45,NA,21,"2024","Conecuh","Extended (7 groups)"
"706",2024,"Coosa",12,NA,NA,NA,21,NA,NA,9,28,NA,NA,NA,20,NA,NA,33,6720,8049,83,877,2141,41,31,NA,NA,60,NA,7,"2024","Coosa","Extended (7 groups)"
"707",2024,"Covington",10,NA,NA,NA,19,NA,NA,8,37,NA,NA,74,27,58,NA,38,22680,26447,86,4270,8315,51,25,NA,NA,44,23,25,"2024","Covington","Extended (7 groups)"
"708",2024,"Crenshaw",10,NA,NA,NA,18,NA,NA,8,24,NA,NA,NA,25,NA,NA,24,7508,9148,82,1443,3009,48,28,NA,NA,16,29,12,"2024","Crenshaw","Extended (7 groups)"
"709",2024,"Cullman",9,NA,20,15,NA,6,NA,9,31,NA,NA,NA,NA,32,NA,31,52054,61520,85,12669,21356,59,18,NA,NA,6,34,15,"2024","Cullman","Extended (7 groups)"
"710",2024,"Dale",9,NA,NA,10,13,9,NA,7,34,NA,NA,43,42,34,NA,31,28857,33687,86,7638,12882,59,30,NA,NA,52,25,23,"2024","Dale","Extended (7 groups)"
"711",2024,"Dallas",14,NA,NA,NA,16,NA,NA,9,33,NA,NA,NA,36,NA,NA,26,22167,25984,85,4512,8541,53,47,NA,NA,48,NA,21,"2024","Dallas","Extended (7 groups)"
"712",2024,"DeKalb",8,NA,NA,NA,NA,7,NA,9,32,NA,NA,NA,36,52,NA,26,37608,48385,78,8833,17390,51,24,40,NA,29,57,20,"2024","DeKalb","Extended (7 groups)"
"713",2024,"Elmore",9,NA,NA,11,15,10,NA,7,21,NA,NA,43,26,29,NA,18,54054,61046,89,12821,23749,54,15,NA,NA,21,20,11,"2024","Elmore","Extended (7 groups)"
"714",2024,"Escambia",9,10,NA,NA,14,NA,NA,7,39,37,NA,55,35,67,NA,40,20946,25461,82,3191,9323,34,26,30,NA,47,19,18,"2024","Escambia","Extended (7 groups)"
"715",2024,"Etowah",9,NA,NA,NA,14,7,NA,8,36,NA,NA,48,40,67,NA,31,62621,72715,86,13311,24636,54,25,NA,NA,37,50,18,"2024","Etowah","Extended (7 groups)"
"716",2024,"Fayette",10,NA,NA,NA,22,NA,NA,8,34,NA,NA,NA,33,NA,NA,35,9570,11428,84,1607,3527,46,28,NA,NA,58,NA,31,"2024","Fayette","Extended (7 groups)"
"717",2024,"Franklin",10,NA,NA,NA,NA,7,NA,11,43,NA,NA,NA,NA,64,NA,38,17102,21351,80,3210,7692,42,24,NA,NA,8,33,24,"2024","Franklin","Extended (7 groups)"
"718",2024,"Geneva",9,NA,NA,NA,21,NA,NA,8,33,NA,NA,61,30,42,NA,32,15831,18982,83,3078,6182,50,25,NA,NA,53,68,15,"2024","Geneva","Extended (7 groups)"
"719",2024,"Greene",16,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,4462,5449,82,969,1777,55,47,NA,NA,52,NA,7,"2024","Greene","Extended (7 groups)"
"720",2024,"Hale",12,NA,NA,NA,16,NA,NA,6,33,NA,NA,NA,37,NA,NA,24,8041,9980,81,1701,3397,50,33,NA,NA,50,NA,11,"2024","Hale","Extended (7 groups)"
"721",2024,"Henry",11,NA,NA,NA,20,NA,NA,8,27,NA,NA,NA,29,NA,NA,26,10241,12561,82,1832,4003,46,23,NA,NA,57,19,8,"2024","Henry","Extended (7 groups)"
"722",2024,"Houston",11,NA,7,7,17,6,NA,8,32,NA,NA,28,53,46,NA,21,64829,73993,88,15724,26931,58,27,NA,5,46,39,12,"2024","Houston","Extended (7 groups)"
"723",2024,"Jackson",9,NA,NA,NA,18,7,NA,9,29,NA,NA,NA,NA,56,NA,29,31028,37823,82,6395,12494,51,21,NA,NA,NA,72,23,"2024","Jackson","Extended (7 groups)"
"724",2024,"Jefferson",11,NA,10,10,16,8,NA,8,22,NA,NA,24,30,58,NA,10,416442,457310,91,126483,182014,69,21,31,16,35,35,7,"2024","Jefferson","Extended (7 groups)"
"725",2024,"Lamar",9,NA,NA,NA,18,NA,NA,8,39,NA,NA,NA,41,NA,NA,39,8120,9894,82,1490,3130,48,23,2,NA,72,NA,12,"2024","Lamar","Extended (7 groups)"
"726",2024,"Lauderdale",9,NA,NA,NA,17,9,NA,8,17,NA,NA,18,17,40,NA,16,57325,64564,89,12024,21650,56,19,75,NA,48,10,12,"2024","Lauderdale","Extended (7 groups)"
"727",2024,"Lawrence",8,NA,NA,11,15,8,NA,8,34,NA,NA,29,30,45,NA,39,19408,23478,83,3966,7813,51,22,7,NA,20,NA,23,"2024","Lawrence","Extended (7 groups)"
"728",2024,"Lee",10,NA,10,11,15,8,NA,7,13,NA,NA,NA,24,44,NA,8,98209,107084,92,35125,45366,77,13,NA,3,36,21,9,"2024","Lee","Extended (7 groups)"
"729",2024,"Limestone",9,NA,NA,9,16,8,NA,8,21,NA,NA,NA,15,44,NA,19,63807,73067,87,18445,28279,65,14,31,NA,32,42,10,"2024","Limestone","Extended (7 groups)"
"730",2024,"Lowndes",15,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,5862,7035,83,1126,2358,48,46,NA,NA,NA,NA,NA,"2024","Lowndes","Extended (7 groups)"
"731",2024,"Macon",13,NA,NA,NA,14,NA,NA,9,18,NA,NA,NA,18,NA,NA,33,9827,11880,83,1690,3486,48,47,NA,NA,38,NA,3,"2024","Macon","Extended (7 groups)"
"732",2024,"Madison",10,NA,10,10,16,8,NA,8,16,NA,NA,15,22,36,NA,11,246521,267305,92,78368,103427,76,14,10,3,27,25,7,"2024","Madison","Extended (7 groups)"
"733",2024,"Marengo",12,NA,NA,NA,15,NA,NA,8,26,NA,NA,NA,31,NA,NA,18,11581,12997,89,2390,4108,58,34,NA,89,50,56,NA,"2024","Marengo","Extended (7 groups)"
"734",2024,"Marion",11,NA,NA,NA,21,NA,NA,10,38,NA,NA,NA,51,NA,NA,38,16757,20785,81,3701,6444,57,23,91,NA,8,18,21,"2024","Marion","Extended (7 groups)"
"735",2024,"Marshall",8,NA,NA,13,9,8,NA,8,44,NA,NA,29,44,89,NA,31,54834,64995,84,12145,23426,52,22,41,12,35,41,18,"2024","Marshall","Extended (7 groups)"
"736",2024,"Mobile",12,13,9,15,17,8,NA,8,28,27,8,31,38,30,NA,21,246658,279868,88,62242,107569,58,27,6,35,40,20,12,"2024","Mobile","Extended (7 groups)"
"737",2024,"Monroe",11,NA,NA,NA,13,NA,NA,11,33,NA,NA,NA,44,NA,NA,26,11472,13707,84,1842,4099,45,32,NA,NA,39,NA,17,"2024","Monroe","Extended (7 groups)"
"738",2024,"Montgomery",13,NA,11,11,16,7,NA,7,33,NA,NA,43,38,114,NA,10,133220,151442,88,38991,60646,64,27,73,12,38,43,4,"2024","Montgomery","Extended (7 groups)"
"739",2024,"Morgan",9,NA,12,11,16,8,NA,8,32,NA,NA,37,39,67,NA,24,72339,84874,85,17446,30093,58,17,NA,NA,34,29,10,"2024","Morgan","Extended (7 groups)"
"740",2024,"Perry",15,NA,NA,NA,16,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,4229,5314,80,432,1511,29,61,NA,NA,69,NA,8,"2024","Perry","Extended (7 groups)"
"741",2024,"Pickens",12,NA,NA,NA,15,NA,NA,10,32,NA,NA,NA,37,NA,NA,26,11546,13592,85,2218,4718,47,30,NA,NA,53,NA,21,"2024","Pickens","Extended (7 groups)"
"742",2024,"Pike",11,NA,NA,NA,16,NA,NA,8,15,NA,NA,NA,22,NA,NA,10,16881,19205,88,4313,7119,61,37,NA,NA,53,45,11,"2024","Pike","Extended (7 groups)"
"743",2024,"Randolph",9,NA,NA,NA,17,NA,NA,8,31,NA,NA,NA,26,NA,NA,33,12806,15614,82,2389,4869,49,28,NA,NA,33,36,20,"2024","Randolph","Extended (7 groups)"
"744",2024,"Russell",11,NA,NA,9,14,7,NA,9,30,NA,NA,53,26,46,NA,33,33964,39868,85,10229,16014,64,31,NA,51,43,45,14,"2024","Russell","Extended (7 groups)"
"745",2024,"St. Clair",9,NA,NA,NA,18,7,NA,8,24,NA,NA,44,16,23,NA,26,56320,64523,87,14090,23939,59,17,NA,NA,23,52,12,"2024","St. Clair","Extended (7 groups)"
"746",2024,"Shelby",8,NA,8,12,15,8,NA,7,10,NA,NA,11,10,37,NA,7,144108,153645,94,44217,57508,77,8,NA,5,6,22,5,"2024","Shelby","Extended (7 groups)"
"747",2024,"Sumter",14,NA,NA,NA,16,NA,NA,6,21,NA,NA,NA,NA,NA,NA,NA,6531,7354,89,1332,2353,57,43,NA,NA,62,NA,14,"2024","Sumter","Extended (7 groups)"
"748",2024,"Talladega",12,NA,NA,13,16,9,NA,9,27,NA,NA,58,25,23,NA,27,47769,57406,83,10402,20117,52,26,NA,NA,41,49,17,"2024","Talladega","Extended (7 groups)"
"749",2024,"Tallapoosa",13,NA,NA,NA,23,NA,NA,8,31,NA,NA,NA,43,NA,NA,25,24201,29557,82,4321,8858,49,26,NA,NA,54,58,10,"2024","Tallapoosa","Extended (7 groups)"
"750",2024,"Tuscaloosa",11,NA,10,11,17,7,NA,8,17,NA,NA,22,28,80,NA,8,128672,141959,91,38822,60157,65,20,NA,16,37,27,8,"2024","Tuscaloosa","Extended (7 groups)"
"751",2024,"Walker",11,NA,NA,NA,19,8,NA,11,38,NA,NA,NA,30,117,NA,37,37432,45281,83,8371,15189,55,21,NA,NA,44,48,18,"2024","Walker","Extended (7 groups)"
"752",2024,"Washington",11,16,NA,NA,16,NA,NA,10,28,33,NA,NA,31,NA,NA,27,9268,10500,88,1453,2991,49,26,19,NA,49,32,14,"2024","Washington","Extended (7 groups)"
"753",2024,"Wilcox",14,NA,NA,NA,16,NA,NA,8,41,NA,NA,NA,45,NA,NA,27,5493,7069,78,967,2278,42,46,NA,NA,61,NA,2,"2024","Wilcox","Extended (7 groups)"
"754",2024,"Winston",10,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,13605,16998,80,2286,5047,45,25,NA,NA,NA,15,25,"2024","Winston","Extended (7 groups)"
